"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"	"parents"
"query_1"	TRUE	0.0223833251345148	1242	99	16	0.161616161616162	0.0128824476650564	"GO:0034097"	"GO:BP"	"response to cytokine"	18123	9696	"GO:0010033"
"query_1"	TRUE	0.0224951107052844	83	99	4	0.0404040404040404	0.0481927710843374	"GO:2000106"	"GO:BP"	"regulation of leukocyte apoptotic process"	18123	29308	"GO:0042981, GO:0071887"
"query_1"	TRUE	0.0241090360467392	296	99	7	0.0707070707070707	0.0236486486486486	"GO:0046651"	"GO:BP"	"lymphocyte proliferation"	18123	14310	"GO:0032943, GO:0046649"
"query_1"	TRUE	0.024627784560842	385	99	8	0.0808080808080808	0.0207792207792208	"GO:0001818"	"GO:BP"	"negative regulation of cytokine production"	18123	596	"GO:0001816, GO:0001817, GO:0010629, GO:0051241"
"query_1"	TRUE	0.0249453643837524	39	99	3	0.0303030303030303	0.0769230769230769	"GO:0045622"	"GO:BP"	"regulation of T-helper cell differentiation"	18123	13396	"GO:0002697, GO:0042093, GO:0043370, GO:0050776"
"query_1"	TRUE	0.025025682786865	299	99	7	0.0707070707070707	0.0234113712374582	"GO:0032943"	"GO:BP"	"mononuclear cell proliferation"	18123	9162	"GO:0070661"
"query_1"	TRUE	0.0252011055677904	10	99	2	0.0202020202020202	0.2	"GO:1901072"	"GO:BP"	"glucosamine-containing compound catabolic process"	18123	24367	"GO:0046348, GO:1901071"
"query_1"	TRUE	0.0252011055677904	10	99	2	0.0202020202020202	0.2	"GO:0045625"	"GO:BP"	"regulation of T-helper 1 cell differentiation"	18123	13399	"GO:0002825, GO:0045063, GO:0045622"
"query_1"	TRUE	0.0267116092029074	1148	99	15	0.151515151515152	0.0130662020905923	"GO:0071345"	"GO:BP"	"cellular response to cytokine stimulus"	18123	19430	"GO:0034097, GO:0071310"
"query_1"	TRUE	0.0296887922661475	11	99	2	0.0202020202020202	0.181818181818182	"GO:0018026"	"GO:BP"	"peptidyl-lysine monomethylation"	18123	5957	"GO:0018022"
"query_1"	TRUE	0.0296887922661475	11	99	2	0.0202020202020202	0.181818181818182	"GO:0045628"	"GO:BP"	"regulation of T-helper 2 cell differentiation"	18123	13402	"GO:0002828, GO:0045064, GO:0045622"
"query_1"	TRUE	0.0296887922661475	42	99	3	0.0303030303030303	0.0714285714285714	"GO:0001913"	"GO:BP"	"T cell mediated cytotoxicity"	18123	655	"GO:0001909, GO:0002456"
"query_1"	TRUE	0.0296887922661475	11	99	2	0.0202020202020202	0.181818181818182	"GO:0070673"	"GO:BP"	"response to interleukin-18"	18123	19057	"GO:0034097"
"query_1"	TRUE	0.0321841420139343	232	99	6	0.0606060606060606	0.0258620689655172	"GO:0050670"	"GO:BP"	"regulation of lymphocyte proliferation"	18123	15301	"GO:0032944, GO:0046651, GO:0051249"
"query_1"	TRUE	0.0326716176397324	94	99	4	0.0404040404040404	0.0425531914893617	"GO:0032755"	"GO:BP"	"positive regulation of interleukin-6 production"	18123	9028	"GO:0001819, GO:0032635, GO:0032675"
"query_1"	TRUE	0.0331792852211536	234	99	6	0.0606060606060606	0.0256410256410256	"GO:0032944"	"GO:BP"	"regulation of mononuclear cell proliferation"	18123	9163	"GO:0032943, GO:0070663"
"query_1"	TRUE	0.0337863412123683	160	99	5	0.0505050505050505	0.03125	"GO:1903708"	"GO:BP"	"positive regulation of hemopoiesis"	18123	26732	"GO:0002684, GO:0030097, GO:0051094, GO:0051240, GO:1903706"
"query_1"	TRUE	0.0337863412123683	160	99	5	0.0505050505050505	0.03125	"GO:1902107"	"GO:BP"	"positive regulation of leukocyte differentiation"	18123	25329	"GO:0002521, GO:0045597, GO:1902105, GO:1903708"
"query_1"	TRUE	0.0339467607238075	12	99	2	0.0202020202020202	0.166666666666667	"GO:2001198"	"GO:BP"	"regulation of dendritic cell differentiation"	18123	30344	"GO:0097028, GO:1902105"
"query_1"	TRUE	0.0339467607238075	12	99	2	0.0202020202020202	0.166666666666667	"GO:0043380"	"GO:BP"	"regulation of memory T cell differentiation"	18123	12319	"GO:0002697, GO:0043379, GO:0045580, GO:0050776"
"query_1"	TRUE	0.0347974090482567	414	99	8	0.0808080808080808	0.0193236714975845	"GO:0002696"	"GO:BP"	"positive regulation of leukocyte activation"	18123	1346	"GO:0002684, GO:0002694, GO:0045321, GO:0050867"
"query_1"	TRUE	0.0348724597618771	3568	99	32	0.323232323232323	0.00896860986547085	"GO:0010604"	"GO:BP"	"positive regulation of macromolecule metabolic process"	18123	4763	"GO:0009893, GO:0043170, GO:0060255"
"query_1"	TRUE	0.0348724597618771	723	99	11	0.111111111111111	0.0152143845089903	"GO:0002366"	"GO:BP"	"leukocyte activation involved in immune response"	18123	1030	"GO:0002263, GO:0045321"
"query_1"	TRUE	0.0351137465637022	617	99	10	0.101010101010101	0.0162074554294976	"GO:0002694"	"GO:BP"	"regulation of leukocyte activation"	18123	1344	"GO:0002682, GO:0045321, GO:0050865"
"query_1"	TRUE	0.0357723855147376	727	99	11	0.111111111111111	0.015130674002751	"GO:0002263"	"GO:BP"	"cell activation involved in immune response"	18123	927	"GO:0001775, GO:0002252, GO:0006955"
"query_1"	TRUE	0.0358228914661155	164	99	5	0.0505050505050505	0.0304878048780488	"GO:0051092"	"GO:BP"	"positive regulation of NF-kappaB transcription factor activity"	18123	15615	"GO:0051091"
"query_1"	TRUE	0.0364087092859551	327	99	7	0.0707070707070707	0.0214067278287462	"GO:0070661"	"GO:BP"	"leukocyte proliferation"	18123	19045	"GO:0008283"
"query_1"	TRUE	0.0369723144166825	13	99	2	0.0202020202020202	0.153846153846154	"GO:0019885"	"GO:BP"	"antigen processing and presentation of endogenous peptide antigen via MHC class I"	18123	7020	"GO:0002474, GO:0002483"
"query_1"	TRUE	0.0369723144166825	13	99	2	0.0202020202020202	0.153846153846154	"GO:0015697"	"GO:BP"	"quaternary ammonium group transport"	18123	5387	"GO:0071702, GO:0071705"
"query_1"	TRUE	0.0369723144166825	13	99	2	0.0202020202020202	0.153846153846154	"GO:0036109"	"GO:BP"	"alpha-linolenic acid metabolic process"	18123	10911	"GO:0001676, GO:0033559, GO:0120254"
"query_1"	TRUE	0.0369723144166825	100	99	4	0.0404040404040404	0.04	"GO:0002377"	"GO:BP"	"immunoglobulin production"	18123	1039	"GO:0002440"
"query_1"	TRUE	0.0369723144166825	13	99	2	0.0202020202020202	0.153846153846154	"GO:1900272"	"GO:BP"	"negative regulation of long-term synaptic potentiation"	18123	23581	"GO:0048519, GO:0060291, GO:1900271"
"query_1"	TRUE	0.0369723144166825	13	99	2	0.0202020202020202	0.153846153846154	"GO:0043379"	"GO:BP"	"memory T cell differentiation"	18123	12318	"GO:0002292, GO:0090715"
"query_1"	TRUE	0.0384404959895991	426	99	8	0.0808080808080808	0.0187793427230047	"GO:0050867"	"GO:BP"	"positive regulation of cell activation"	18123	15432	"GO:0001775, GO:0048522, GO:0050865"
"query_1"	TRUE	0.0398289684850439	49	99	3	0.0303030303030303	0.0612244897959184	"GO:0002823"	"GO:BP"	"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	18123	1466	"GO:0002460, GO:0002820, GO:0002822"
"query_1"	TRUE	0.0398289684850439	743	99	11	0.111111111111111	0.0148048452220727	"GO:0009617"	"GO:BP"	"response to bacterium"	18123	4001	"GO:0051707"
"query_1"	TRUE	0.0406324332656986	14	99	2	0.0202020202020202	0.142857142857143	"GO:0046348"	"GO:BP"	"amino sugar catabolic process"	18123	14090	"GO:0006040, GO:1901136"
"query_1"	TRUE	0.0406324332656986	172	99	5	0.0505050505050505	0.0290697674418605	"GO:0032635"	"GO:BP"	"interleukin-6 production"	18123	8908	"GO:0001816"
"query_1"	TRUE	0.0406324332656986	172	99	5	0.0505050505050505	0.0290697674418605	"GO:0032675"	"GO:BP"	"regulation of interleukin-6 production"	18123	8948	"GO:0001817, GO:0032635"
"query_1"	TRUE	0.0406324332656986	50	99	3	0.0303030303030303	0.06	"GO:0046638"	"GO:BP"	"positive regulation of alpha-beta T cell differentiation"	18123	14298	"GO:0045582, GO:0046632, GO:0046635, GO:0046637"
"query_1"	TRUE	0.0406324332656986	5218	99	42	0.424242424242424	0.00804906094289	"GO:0010468"	"GO:BP"	"regulation of gene expression"	18123	4662	"GO:0010467, GO:0060255"
"query_1"	TRUE	0.0406324332656986	14	99	2	0.0202020202020202	0.142857142857143	"GO:0090715"	"GO:BP"	"immunological memory formation process"	18123	21636	"GO:0090713"
"query_1"	TRUE	0.0406324332656986	14	99	2	0.0202020202020202	0.142857142857143	"GO:1900452"	"GO:BP"	"regulation of long-term synaptic depression"	18123	23758	"GO:0048167, GO:0060292"
"query_1"	TRUE	0.0415739030782596	253	99	6	0.0606060606060606	0.0237154150197628	"GO:0070663"	"GO:BP"	"regulation of leukocyte proliferation"	18123	19047	"GO:0042127, GO:0070661"
"query_1"	TRUE	0.0422647653629665	51	99	3	0.0303030303030303	0.0588235294117647	"GO:0043370"	"GO:BP"	"regulation of CD4-positive, alpha-beta T cell differentiation"	18123	12309	"GO:0043367, GO:0046637, GO:2000514"
"query_1"	TRUE	0.0422647653629665	106	99	4	0.0404040404040404	0.0377358490566038	"GO:0045621"	"GO:BP"	"positive regulation of lymphocyte differentiation"	18123	13395	"GO:0030098, GO:0045619, GO:0051251, GO:1902107"
"query_1"	TRUE	0.0427298593639498	756	99	11	0.111111111111111	0.0145502645502645	"GO:0030155"	"GO:BP"	"regulation of cell adhesion"	18123	7740	"GO:0007155, GO:0050794"
"query_1"	TRUE	0.0428495607286481	2888	99	27	0.272727272727273	0.00934903047091413	"GO:0051239"	"GO:BP"	"regulation of multicellular organismal process"	18123	15743	"GO:0032501, GO:0050789"
"query_1"	TRUE	0.0429634493157568	107	99	4	0.0404040404040404	0.0373831775700935	"GO:0002698"	"GO:BP"	"negative regulation of immune effector process"	18123	1348	"GO:0002252, GO:0002683, GO:0002697"
"query_1"	TRUE	0.0432800098316662	1238	99	15	0.151515151515152	0.0121163166397415	"GO:0032101"	"GO:BP"	"regulation of response to external stimulus"	18123	8566	"GO:0009605, GO:0048583"
"query_1"	TRUE	0.0432800098316662	52	99	3	0.0303030303030303	0.0576923076923077	"GO:0001912"	"GO:BP"	"positive regulation of leukocyte mediated cytotoxicity"	18123	654	"GO:0001909, GO:0001910, GO:0002705, GO:0031343"
"query_1"	TRUE	0.0432800098316662	177	99	5	0.0505050505050505	0.0282485875706215	"GO:0042129"	"GO:BP"	"regulation of T cell proliferation"	18123	11587	"GO:0042098, GO:0050670, GO:0050863"
"query_1"	TRUE	0.0432863030314213	442	99	8	0.0808080808080808	0.0180995475113122	"GO:0045785"	"GO:BP"	"positive regulation of cell adhesion"	18123	13553	"GO:0007155, GO:0030155, GO:0048522"
"query_1"	TRUE	0.0432863030314213	108	99	4	0.0404040404040404	0.037037037037037	"GO:0071887"	"GO:BP"	"leukocyte apoptotic process"	18123	19845	"GO:0006915"
"query_1"	TRUE	0.0438421905038488	15	99	2	0.0202020202020202	0.133333333333333	"GO:0045064"	"GO:BP"	"T-helper 2 cell differentiation"	18123	13151	"GO:0042092, GO:0042093"
"query_1"	TRUE	0.0442929383438369	109	99	4	0.0404040404040404	0.036697247706422	"GO:0031341"	"GO:BP"	"regulation of cell killing"	18123	8298	"GO:0001906, GO:0050794"
"query_1"	TRUE	0.044311818420279	53	99	3	0.0303030303030303	0.0566037735849057	"GO:0002381"	"GO:BP"	"immunoglobulin production involved in immunoglobulin-mediated immune response"	18123	1040	"GO:0002377, GO:0016064"
"query_1"	TRUE	0.044311818420279	53	99	3	0.0303030303030303	0.0566037735849057	"GO:0070231"	"GO:BP"	"T cell apoptotic process"	18123	18783	"GO:0070227"
"query_1"	TRUE	0.0456117853565456	1003	99	13	0.131313131313131	0.0129611166500499	"GO:0045087"	"GO:BP"	"innate immune response"	18123	13159	"GO:0098542"
"query_1"	TRUE	0.0458086722733547	54	99	3	0.0303030303030303	0.0555555555555556	"GO:0002820"	"GO:BP"	"negative regulation of adaptive immune response"	18123	1463	"GO:0002250, GO:0002819, GO:0050777"
"query_1"	TRUE	0.0458086722733547	54	99	3	0.0303030303030303	0.0555555555555556	"GO:0002712"	"GO:BP"	"regulation of B cell mediated immunity"	18123	1362	"GO:0002706, GO:0002822, GO:0019724"
"query_1"	TRUE	0.0458086722733547	54	99	3	0.0303030303030303	0.0555555555555556	"GO:0002889"	"GO:BP"	"regulation of immunoglobulin mediated immune response"	18123	1532	"GO:0002712, GO:0016064"
"query_1"	TRUE	0.0477248205703098	16	99	2	0.0202020202020202	0.125	"GO:1901741"	"GO:BP"	"positive regulation of myoblast fusion"	18123	24976	"GO:0007520, GO:0060143, GO:1901739"
"query_1"	TRUE	0.0477248205703098	16	99	2	0.0202020202020202	0.125	"GO:0034116"	"GO:BP"	"positive regulation of heterotypic cell-cell adhesion"	18123	9712	"GO:0022409, GO:0034113, GO:0034114"
"query_1"	TRUE	0.0482076823193326	113	99	4	0.0404040404040404	0.0353982300884956	"GO:0001909"	"GO:BP"	"leukocyte mediated cytotoxicity"	18123	651	"GO:0001906, GO:0002443"
"query_1"	TRUE	0.0499591000458443	898	99	12	0.121212121212121	0.0133630289532294	"GO:0098609"	"GO:BP"	"cell-cell adhesion"	18123	22060	"GO:0007155"
"query_1"	TRUE	1.26464445278904e-10	24	101	8	0.0792079207920792	0.333333333333333	"GO:0042611"	"GO:CC"	"MHC protein complex"	18964	2055	"GO:0098797"
"query_1"	TRUE	2.04556981314094e-10	16	101	7	0.0693069306930693	0.4375	"GO:0042613"	"GO:CC"	"MHC class II protein complex"	18964	2057	"GO:0042611"
"query_1"	TRUE	0.000000302785704353156	25	101	6	0.0594059405940594	0.24	"GO:0098553"	"GO:CC"	"lumenal side of endoplasmic reticulum membrane"	18964	3552	"GO:0005789, GO:0098576"
"query_1"	TRUE	0.000000302785704353156	25	101	6	0.0594059405940594	0.24	"GO:0071556"	"GO:CC"	"integral component of lumenal side of endoplasmic reticulum membrane"	18964	3071	"GO:0030176, GO:0098553"
"query_1"	TRUE	0.00000146364936638411	33	101	6	0.0594059405940594	0.181818181818182	"GO:0098576"	"GO:CC"	"lumenal side of membrane"	18964	3575	"GO:0031090, GO:0098552"
"query_1"	TRUE	0.0000360466198381362	57	101	6	0.0594059405940594	0.105263157894737	"GO:0012507"	"GO:CC"	"ER to Golgi transport vesicle membrane"	18964	819	"GO:0030134, GO:0030658, GO:0030662"
"query_1"	TRUE	0.0000918718033606386	1137	101	20	0.198019801980198	0.0175901495162709	"GO:0098827"	"GO:CC"	"endoplasmic reticulum subcompartment"	18964	3638	"GO:0005783, GO:0031984"
"query_1"	TRUE	0.0000918718033606386	1132	101	20	0.198019801980198	0.0176678445229682	"GO:0005789"	"GO:CC"	"endoplasmic reticulum membrane"	18964	433	"GO:0031090, GO:0042175, GO:0098827"
"query_1"	TRUE	0.000102456795456948	1154	101	20	0.198019801980198	0.0173310225303293	"GO:0042175"	"GO:CC"	"nuclear outer membrane-endoplasmic reticulum membrane network"	18964	2022	"GO:0012505, GO:0016020"
"query_1"	TRUE	0.00012733626580602	169	101	8	0.0792079207920792	0.0473372781065089	"GO:0031227"	"GO:CC"	"intrinsic component of endoplasmic reticulum membrane"	18964	1240	"GO:0005789, GO:0031300"
"query_1"	TRUE	0.000183148891701963	622	101	14	0.138613861386139	0.022508038585209	"GO:0098552"	"GO:CC"	"side of membrane"	18964	3551	"GO:0016020, GO:0110165"
"query_1"	TRUE	0.000268405560112715	90	101	6	0.0594059405940594	0.0666666666666667	"GO:0030134"	"GO:CC"	"COPII-coated ER to Golgi transport vesicle"	18964	1074	"GO:0030135"
"query_1"	TRUE	0.000404751449352806	98	101	6	0.0594059405940594	0.0612244897959184	"GO:0032588"	"GO:CC"	"trans-Golgi network membrane"	18964	1547	"GO:0000139, GO:0005802"
"query_1"	TRUE	0.000510544555581132	696	101	14	0.138613861386139	0.0201149425287356	"GO:0098797"	"GO:CC"	"plasma membrane protein complex"	18964	3628	"GO:0005886, GO:0098796"
"query_1"	TRUE	0.000619449822928862	161	101	7	0.0693069306930693	0.0434782608695652	"GO:0030176"	"GO:CC"	"integral component of endoplasmic reticulum membrane"	18964	1085	"GO:0031227, GO:0031301"
"query_1"	TRUE	0.000663523332546157	2	101	2	0.0198019801980198	1	"GO:0045092"	"GO:CC"	"interleukin-18 receptor complex"	18964	2426	"GO:0005887, GO:0098802"
"query_1"	TRUE	0.000883773430523466	1764	101	23	0.227722772277228	0.0130385487528345	"GO:0031984"	"GO:CC"	"organelle subcompartment"	18964	1455	"GO:0043227, GO:0043229, GO:0110165"
"query_1"	TRUE	0.000883773430523466	72	101	5	0.0495049504950495	0.0694444444444444	"GO:0030669"	"GO:CC"	"clathrin-coated endocytic vesicle membrane"	18964	1127	"GO:0030665, GO:0030666, GO:0045334"
"query_1"	TRUE	0.00140346034361705	190	101	7	0.0693069306930693	0.0368421052631579	"GO:0030666"	"GO:CC"	"endocytic vesicle membrane"	18964	1124	"GO:0030139, GO:0030659, GO:0098588"
"query_1"	TRUE	0.0021348737874405	89	101	5	0.0495049504950495	0.0561797752808989	"GO:0045334"	"GO:CC"	"clathrin-coated endocytic vesicle"	18964	2495	"GO:0030136, GO:0030139"
"query_1"	TRUE	0.00366710582579965	1326	101	18	0.178217821782178	0.0135746606334842	"GO:0098796"	"GO:CC"	"membrane protein complex"	18964	3627	"GO:0016020, GO:0032991"
"query_1"	TRUE	0.00421209344551569	395	101	9	0.0891089108910891	0.0227848101265823	"GO:0005765"	"GO:CC"	"lysosomal membrane"	18964	410	"GO:0005764, GO:0098852"
"query_1"	TRUE	0.00421209344551569	1995	101	23	0.227722772277228	0.0115288220551378	"GO:0005783"	"GO:CC"	"endoplasmic reticulum"	18964	427	"GO:0005737, GO:0012505, GO:0043231"
"query_1"	TRUE	0.00421209344551569	395	101	9	0.0891089108910891	0.0227848101265823	"GO:0098852"	"GO:CC"	"lytic vacuole membrane"	18964	3654	"GO:0000323, GO:0005774"
"query_1"	TRUE	0.00421209344551569	896	101	14	0.138613861386139	0.015625	"GO:0009986"	"GO:CC"	"cell surface"	18964	791	"GO:0110165"
"query_1"	TRUE	0.00517725467201478	177	101	6	0.0594059405940594	0.0338983050847458	"GO:0030662"	"GO:CC"	"coated vesicle membrane"	18964	1121	"GO:0030135, GO:0030659, GO:0098588"
"query_1"	TRUE	0.00517725467201478	114	101	5	0.0495049504950495	0.043859649122807	"GO:0030665"	"GO:CC"	"clathrin-coated vesicle membrane"	18964	1123	"GO:0030136, GO:0030662"
"query_1"	TRUE	0.00612946433120605	520	101	10	0.099009900990099	0.0192307692307692	"GO:0010008"	"GO:CC"	"endosome membrane"	18964	795	"GO:0005768, GO:0012506, GO:0098588"
"query_1"	TRUE	0.00871491711038008	450	101	9	0.0891089108910891	0.02	"GO:0005774"	"GO:CC"	"vacuolar membrane"	18964	418	"GO:0005773, GO:0098588"
"query_1"	TRUE	0.0114454512690268	210	101	6	0.0594059405940594	0.0285714285714286	"GO:0030658"	"GO:CC"	"transport vesicle membrane"	18964	1117	"GO:0030133, GO:0030659, GO:0098588"
"query_1"	TRUE	0.0187853372023991	409	101	8	0.0792079207920792	0.019559902200489	"GO:0009897"	"GO:CC"	"external side of plasma membrane"	18964	784	"GO:0005886, GO:0009986, GO:0098552"
"query_1"	TRUE	0.0194839335276344	725	101	11	0.108910891089109	0.0151724137931034	"GO:0000139"	"GO:CC"	"Golgi membrane"	18964	20	"GO:0098588, GO:0098791"
"query_1"	TRUE	0.0205339437786388	419	101	8	0.0792079207920792	0.0190930787589499	"GO:0031300"	"GO:CC"	"intrinsic component of organelle membrane"	18964	1276	"GO:0031090, GO:0031224"
"query_1"	TRUE	0.0225884640092652	2165	101	22	0.217821782178218	0.010161662817552	"GO:0098588"	"GO:CC"	"bounding membrane of organelle"	18964	3582	"GO:0031090"
"query_1"	TRUE	0.0226710552019384	335	101	7	0.0693069306930693	0.0208955223880597	"GO:0030139"	"GO:CC"	"endocytic vesicle"	18964	1078	"GO:0031410"
"query_1"	TRUE	0.0255775160475005	255	101	6	0.0594059405940594	0.0235294117647059	"GO:0005802"	"GO:CC"	"trans-Golgi network"	18964	446	"GO:0098791"
"query_1"	TRUE	0.0296205418933569	5718	101	44	0.435643564356436	0.00769499825113676	"GO:0016021"	"GO:CC"	"integral component of membrane"	18964	851	"GO:0031224"
"query_1"	TRUE	0.037946596702522	194	101	5	0.0495049504950495	0.0257731958762887	"GO:0030136"	"GO:CC"	"clathrin-coated vesicle"	18964	1076	"GO:0030135"
"query_1"	TRUE	0.0383599571235029	1183	101	14	0.138613861386139	0.0118343195266272	"GO:0012506"	"GO:CC"	"vesicle membrane"	18964	818	"GO:0031090, GO:0031982"
"query_1"	TRUE	0.0428336781449283	845	101	11	0.108910891089109	0.0130177514792899	"GO:0098791"	"GO:CC"	"Golgi apparatus subcompartment"	18964	3624	"GO:0005794, GO:0031984"
"query_1"	TRUE	0.0428336781449283	723	101	10	0.099009900990099	0.0138312586445367	"GO:0000323"	"GO:CC"	"lytic vacuole"	18964	67	"GO:0005773"
"query_1"	TRUE	0.0428336781449283	1	101	1	0.0099009900990099	1	"GO:0097144"	"GO:CC"	"BAX complex"	18964	3279	"GO:0097136"
"query_1"	TRUE	0.0428336781449283	1	101	1	0.0099009900990099	1	"GO:0061830"	"GO:CC"	"concave side of sperm head"	18964	2659	"GO:0061827, GO:0110165"
"query_1"	TRUE	0.0428336781449283	389	101	7	0.0693069306930693	0.0179948586118252	"GO:0031301"	"GO:CC"	"integral component of organelle membrane"	18964	1277	"GO:0016021, GO:0031300"
"query_1"	TRUE	0.0428336781449283	723	101	10	0.099009900990099	0.0138312586445367	"GO:0005764"	"GO:CC"	"lysosome"	18964	409	"GO:0000323"
"query_1"	TRUE	0.0428336781449283	5873	101	44	0.435643564356436	0.00749191214030308	"GO:0031224"	"GO:CC"	"intrinsic component of membrane"	18964	1237	"GO:0016020, GO:0110165"
"query_1"	TRUE	0.0428336781449283	296	101	6	0.0594059405940594	0.0202702702702703	"GO:0030135"	"GO:CC"	"coated vesicle"	18964	1075	"GO:0031410"
"query_1"	TRUE	0.0000000835341152806913	8	99	5	0.0505050505050505	0.625	"GO:0032395"	"GO:MF"	"MHC class II receptor activity"	18679	5374	"GO:0004888, GO:0140375"
"query_1"	TRUE	0.000000433367845228778	133	99	10	0.101010101010101	0.075187969924812	"GO:0140375"	"GO:MF"	"immune receptor activity"	18679	11845	"GO:0038023"
"query_1"	TRUE	0.0000013582342213133	30	99	6	0.0606060606060606	0.2	"GO:0042605"	"GO:MF"	"peptide antigen binding"	18679	6667	"GO:0003823, GO:0042277"
"query_1"	TRUE	0.00222467853300612	2	99	2	0.0202020202020202	1	"GO:0042008"	"GO:MF"	"interleukin-18 receptor activity"	18679	6568	"GO:0004896"
"query_1"	TRUE	0.00222467853300612	2	99	2	0.0202020202020202	1	"GO:0016213"	"GO:MF"	"linoleoyl-CoA desaturase activity"	18679	3455	"GO:0016215"
"query_1"	TRUE	0.00554243968729198	3	99	2	0.0202020202020202	0.666666666666667	"GO:0015226"	"GO:MF"	"carnitine transmembrane transporter activity"	18679	3041	"GO:0015651, GO:0072349"
"query_1"	TRUE	0.00946844105242451	4	99	2	0.0202020202020202	0.5	"GO:0016215"	"GO:MF"	"acyl-CoA desaturase activity"	18679	3456	"GO:0016717"
"query_1"	TRUE	0.0115531854171396	163	99	6	0.0606060606060606	0.0368098159509202	"GO:0003823"	"GO:MF"	"antigen binding"	18679	511	"GO:0005488"
"query_1"	TRUE	0.0255087115576248	7	99	2	0.0202020202020202	0.285714285714286	"GO:0016717"	"GO:MF"	"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"	18679	3694	"GO:0016705"
"query_1"	TRUE	0.039084827721744	9	99	2	0.0202020202020202	0.222222222222222	"GO:0046977"	"GO:MF"	"TAP binding"	18679	7367	"GO:0005515"
"query_1"	TRUE	0.0442612228799212	10	99	2	0.0202020202020202	0.2	"GO:0015651"	"GO:MF"	"quaternary ammonium group transmembrane transporter activity"	18679	3372	"GO:0015101"
"query_1"	TRUE	0.045341582192705	312	99	7	0.0707070707070707	0.0224358974358974	"GO:0042277"	"GO:MF"	"peptide binding"	18679	6616	"GO:0033218"
"query_1"	TRUE	0.00000041909581982976	40	53	7	0.132075471698113	0.175	"KEGG:04940"	"KEGG"	"Type I diabetes mellitus"	8000	372	"KEGG:00000"
"query_1"	TRUE	0.00000041909581982976	62	53	8	0.150943396226415	0.129032258064516	"KEGG:05321"	"KEGG"	"Inflammatory bowel disease"	8000	459	"KEGG:00000"
"query_1"	TRUE	0.000000736402266791128	27	53	6	0.113207547169811	0.222222222222222	"KEGG:05310"	"KEGG"	"Asthma"	8000	457	"KEGG:00000"
"query_1"	TRUE	0.000000736402266791128	104	53	9	0.169811320754717	0.0865384615384615	"KEGG:04659"	"KEGG"	"Th17 cell differentiation"	8000	317	"KEGG:00000"
"query_1"	TRUE	0.00000210935639634357	34	53	6	0.113207547169811	0.176470588235294	"KEGG:05330"	"KEGG"	"Allograft rejection"	8000	462	"KEGG:00000"
"query_1"	TRUE	0.00000239447900277701	89	53	8	0.150943396226415	0.0898876404494382	"KEGG:04658"	"KEGG"	"Th1 and Th2 cell differentiation"	8000	316	"KEGG:00000"
"query_1"	TRUE	0.00000256525422075395	37	53	6	0.113207547169811	0.162162162162162	"KEGG:05332"	"KEGG"	"Graft-versus-host disease"	8000	463	"KEGG:00000"
"query_1"	TRUE	0.00000523645157814296	69	53	7	0.132075471698113	0.101449275362319	"KEGG:04612"	"KEGG"	"Antigen processing and presentation"	8000	302	"KEGG:00000"
"query_1"	TRUE	0.0000112953013872435	49	53	6	0.113207547169811	0.122448979591837	"KEGG:05320"	"KEGG"	"Autoimmune thyroid disease"	8000	458	"KEGG:00000"
"query_1"	TRUE	0.0000227832877346952	56	53	6	0.113207547169811	0.107142857142857	"KEGG:05416"	"KEGG"	"Viral myocarditis"	8000	469	"KEGG:00000"
"query_1"	TRUE	0.0000341979090625328	95	53	7	0.132075471698113	0.0736842105263158	"KEGG:04640"	"KEGG"	"Hematopoietic cell lineage"	8000	313	"KEGG:00000"
"query_1"	TRUE	0.0000597906960979692	198	53	9	0.169811320754717	0.0454545454545455	"KEGG:05169"	"KEGG"	"Epstein-Barr virus infection"	8000	428	"KEGG:00000"
"query_1"	TRUE	0.000107457657203957	45	53	5	0.0943396226415094	0.111111111111111	"KEGG:04672"	"KEGG"	"Intestinal immune network for IgA production"	8000	324	"KEGG:00000"
"query_1"	TRUE	0.000107457657203957	216	53	9	0.169811320754717	0.0416666666666667	"KEGG:05166"	"KEGG"	"Human T-cell leukemia virus 1 infection"	8000	425	"KEGG:00000"
"query_1"	TRUE	0.000201987069365233	87	53	6	0.113207547169811	0.0689655172413793	"KEGG:05150"	"KEGG"	"Staphylococcus aureus infection"	8000	417	"KEGG:00000"
"query_1"	TRUE	0.000391792810458472	147	53	7	0.132075471698113	0.0476190476190476	"KEGG:04145"	"KEGG"	"Phagosome"	8000	262	"KEGG:00000"
"query_1"	TRUE	0.000391792810458472	146	53	7	0.132075471698113	0.0479452054794521	"KEGG:04514"	"KEGG"	"Cell adhesion molecules"	8000	295	"KEGG:00000"
"query_1"	TRUE	0.000836162641851321	72	53	5	0.0943396226415094	0.0694444444444444	"KEGG:05140"	"KEGG"	"Leishmaniasis"	8000	411	"KEGG:00000"
"query_1"	TRUE	0.00105534397373896	175	53	7	0.132075471698113	0.04	"KEGG:05152"	"KEGG"	"Tuberculosis"	8000	418	"KEGG:00000"
